0,0.0000001730,0.0000001610
1,0.0000003600,0.0000001650
2,0.0000003530,0.0000001510
4,0.0000003530,0.0000001540
8,0.0000003460,0.0000001550
16,0.0000003510,0.0000001520
32,0.0000003680,0.0000001610
64,0.0000003560,0.0000001540
128,0.0000003590,0.0000001730
256,0.0000003750,0.0000001790
512,0.0000003840,0.0000001880
1024,0.0000004190,0.0000002340
2048,0.0000006010,0.0000004000
4096,0.0000010250,0.0000008240
8192,0.0000017260,0.0000014660
16384,0.0000033030,0.0000034500
32768,0.0000073970,0.0000072950
65536,0.0000171980,0.0000168390
131072,0.0000352830,0.0000341610
262144,0.0000701170,0.0000699150
524288,0.0001488600,0.0001455700
1048576,0.0003342100,0.0003295400
2097152,0.0014644800,0.0013595300
4194304,0.0022578300,0.0023345600
8388608,0.0052008600,0.0052098800
16777216,0.0108463000,0.0108092600
33554432,0.0220643000,0.0221033100
