0,0.0000001580,0.0000001600
1,0.0000003760,0.0000001680
2,0.0000003640,0.0000001690
4,0.0000003510,0.0000001530
8,0.0000003500,0.0000001490
16,0.0000003550,0.0000001570
32,0.0000003760,0.0000001690
64,0.0000003630,0.0000001570
128,0.0000003610,0.0000001390
256,0.0000003790,0.0000001800
512,0.0000003910,0.0000001820
1024,0.0000004150,0.0000002170
2048,0.0000006030,0.0000004020
4096,0.0000010240,0.0000007840
8192,0.0000020120,0.0000017440
16384,0.0000031240,0.0000028850
32768,0.0000068550,0.0000065730
65536,0.0000159580,0.0000154280
131072,0.0000327740,0.0000326300
262144,0.0000649760,0.0000644120
524288,0.0001384400,0.0001370600
1048576,0.0003139100,0.0003089400
2097152,0.0013770900,0.0013135700
4194304,0.0023317100,0.0023566200
8388608,0.0051218000,0.0051060400
16777216,0.0107208500,0.0106821900
33554432,0.0217504700,0.0217892800
