0,0.0000002110,0.0000001700
1,0.0000003590,0.0000001570
2,0.0000003530,0.0000001540
4,0.0000003510,0.0000001480
8,0.0000003520,0.0000001610
16,0.0000003630,0.0000001650
32,0.0000003590,0.0000001550
64,0.0000003500,0.0000001630
128,0.0000003650,0.0000001570
256,0.0000003890,0.0000001610
512,0.0000003920,0.0000002080
1024,0.0000004440,0.0000002370
2048,0.0000006010,0.0000004040
4096,0.0000010600,0.0000008170
8192,0.0000017560,0.0000014940
16384,0.0000032390,0.0000029500
32768,0.0000067360,0.0000064710
65536,0.0000160190,0.0000158390
131072,0.0000326910,0.0000324780
262144,0.0000648480,0.0000633300
524288,0.0001378000,0.0001361000
1048576,0.0003061800,0.0003069700
2097152,0.0013549400,0.0012988600
4194304,0.0022292400,0.0023386300
8388608,0.0050375300,0.0050283700
16777216,0.0105927000,0.0105918300
33554432,0.0216496300,0.0216924700
