0,0.0000001650,0.0000001590
1,0.0000003670,0.0000001620
2,0.0000003640,0.0000001660
4,0.0000003630,0.0000001680
8,0.0000003590,0.0000001630
16,0.0000003490,0.0000001470
32,0.0000003600,0.0000001580
64,0.0000003500,0.0000001620
128,0.0000003560,0.0000001620
256,0.0000003860,0.0000001710
512,0.0000004030,0.0000002020
1024,0.0000004200,0.0000002260
2048,0.0000006030,0.0000003960
4096,0.0000010440,0.0000008360
8192,0.0000017190,0.0000014340
16384,0.0000031820,0.0000028490
32768,0.0000070410,0.0000066050
65536,0.0000167050,0.0000164220
131072,0.0000342350,0.0000342860
262144,0.0000679600,0.0000676700
524288,0.0001441700,0.0001420800
1048576,0.0003168100,0.0003092700
2097152,0.0014090500,0.0013345900
4194304,0.0023164100,0.0023499000
8388608,0.0051829200,0.0051610800
16777216,0.0108511200,0.0108711900
33554432,0.0221817500,0.0221711700
